,text,dir,blog,keywords
368,archiv für den monat januar gedicht verwandschaften ich hab einen enkel in unkel der hats am liebsten dunkel ich hab eine tante in wuppertal die sagt immer alles zwei mal mein opa in tauber bischofsheim der benimmt sich beim essen wie naja ich hab einen onkel in remagen der mag so gern schöne kleider tragen und meine cousine in salzgitter wurde geboren als zwitter dann hab ich noch kinder die züchten in amiland rinder ich hab einen neffen in buxtehude der hatte mal was mit tante trude und meine kleine nichte erzählt mir eine geschichte ich hab einen enkel in unkel gedicht worte worte süß wie honig tröpfeln in den trüben geist verfärben klarheit furchtbar rosig wissen nicht mehr wie es heisst worte zart wie harfen verdrehen sich und werden sein sperrig wie verzogne bretter liegen vor dir wie ein stein worte fallen ohne reue aus fenstern und aus taschen geben leider fiese flecken gehen gar nicht raus beim waschen und worte scharf wie messer wirken noch viel besser als schläge ins gesicht vergiss das nicht neuer versuch das alternative lesezeichen für bücherleser innen welche keine kinder haben die ihnen schöne lesezeichen basteln empfehle ich bookhooks schaut sie euch an jetzt sind wir schon susi kommt doch sibylle berg tip lasst euch den newsletter schicken ich liebe ihre texte http www sibylleberg ch falls jemand ne ahnung hat wie ich aus dem link einen link machen kann bitte melden et klappt einfach nich neues zu den teilnehmer innen des lesesalon erfeulicherweise kommt tell auch s kommentar das heisst wir sind bis jetzt teilnehmer innen das reicht auf jeden fall falls sich heute noch melden ist aber auch ok denke ich schönen sonntag annette gedicht mir träumte heut von liebe und leidenschaft dabei hatte ich das lange abgeschafft doch sickert es im meinen traum hinein soll es wunsch oder erinnerung sein gedicht ein pferd steht auf dem herd und langweilt sich so geht es auf den tisch und trifft dort einen fisch der ist leider tot und liegt schon auf dem brot wo grad einer reinbeisst drum haut das pferd schnell ab verfällt in wilden trab verschwindet in der nacht man hört noch wie es lacht ,561,3606,"['hab', 'wie', 'worte', 'ich', 'in', 'einen', 'link', 'lesezeichen', 'innen', 'enkel']"
369, thomas bernhard holzfällen tell dieter wellershoff liebesfluchten vom tell gab es noch sehr schöne eigene gedichte vielen dank für deinen vortrag vielleicht können wir sie ja bald mal im internet lesen ,562,3606,"['tell', 'wellershoff', 'vortrag', 'liebesfluchten', 'dieter', 'internet', 'holzfällen', 'bernhard', 'thomas', 'dank']"
370, eric emanuel schmitt das kind von noah ildiko von kürty blaue wunder witzige betrachtung aus dem alltag des frauseins und älterwerdens caroline martin suter schweizer autor krimis ohne kommissar,563,3606,"['älterwerdens', 'witzige', 'schweizer', 'schmitt', 'noah', 'kürty', 'krimis', 'kommissar', 'ildiko', 'frauseins']"
371,es gibt momente da tun sich mir türen auf wie aus dem nichts wehen andere welten an mir vorbei streifen mich wie schmetterlingsflügel ich ahne etwas von den möglichen leben die knapp an mir vorbei gehen und nicht zu dem meinen wurden ich spüre gefühle die ich fast gehabt hätte schmecke worte die ich fast gesagt hätte in sprachen die ich niemals sprach gedicht es gibt momente,564,3606,"['momente', 'fast', 'ich', 'hätte', 'vorbei', 'gibt', 'welten', 'streifen', 'sprachen', 'schmetterlingsflügel']"
372,gefrierbrand ich mach das eisfach auf und nehm ein brot in die hand ein schock du weisst schon was es ist gefrierbrand gefrierbrand dubidubidu wie konnte das geschehn ich hab doch täglich nachgesehn obs dem tiefkühlgut auch gut geht dass mich da keiner falsch versteht ich weiss was sich gehört deshalb bin ich so verstört hab die folie zugeschweisst und ein vakuum erzeugt ich weiss schon was es heisst den eisschrank zu verwalten ich kenn mich wirklich aus mit den ganzen kalten nahrungsmitteln die ich horte für schlechte zeit an diesem orte doch nun ist es zu spät nicht von der hand zu weisen gefrierbrand hats ereilt die ganzen kalten speisen gefrierbrand dub di duuu optional ein oh yeah ,565,3606,"['gefrierbrand', 'kalten', 'ich', 'hand', 'ganzen', 'weiss', 'was', 'ein', 'zugeschweisst', 'yeah']"
373,habe gerade gelesen dass einer meiner lieblingsautoren john irving ein neues werk veröffentlicht hat bis ich dich finde über seiten hoffe dass ich mich gedulden kann bis es als taschenbuch erscheint ,566,3606,"['veröffentlicht', 'lieblingsautoren', 'irving', 'gedulden', 'taschenbuch', 'john', 'seiten', 'bis', 'hoffe', 'dass']"
374,liebe lesefreundinnen und freunde morgen also der lesesalon es kommen menschen mit unterschiedlichsten ideen ich freu mich auf einen abwechslungsreichen abend mit euch eure annette,568,3606,"['unterschiedlichsten', 'ideen', 'abwechslungsreichen', 'lesefreundinnen', 'freunde', 'kommen', 'freu', 'annette', 'lesesalon', 'mit']"
375,nach langer planung endlich heute mein sprachkurs für euch liebe leute in englisch fangen wir mal an ganz einfach man heisst mann schon etwas schwerer nun wie nennt sich die frau dazu ihr kennt sie woman heisst sie völlig richtig und jetzt das kind noch das ist wichtig das nennt man kid oder auch child jetzt sind wir auch schon gleich so weit der hund heisst dog die katze cat wenn sie viel fressen werden sie fat damit geht nun in die welt hinaus ihr werdet schon zurechtkommen ,569,3606,"['heisst', 'nennt', 'sie', 'schon', 'zurechtkommen', 'woman', 'werdet', 'sprachkurs', 'schwerer', 'kid']"
376,an manchen tagen ist das leben so gut zu ertragen es schmeckt samtweich ich fühl mich so reich glücksperlen im bauch sonne mond sterne scheinen auch der geist ist geschmeidig die haut ganz seidig da möchte ich singen nur schönes vollbringen gedicht an manchen tagen,570,3606,"['manchen', 'tagen', 'vollbringen', 'seidig', 'samtweich', 'glücksperlen', 'geschmeidig', 'bauch', 'ertragen', 'scheinen']"
377,tja auch eure weise frau kalina hat die schlappen des alltags wegzustecken ja ja da kam mir die frage meines kollegen nach den wunschterminen unserer teammitglieder ganz recht da es weihnachten keine ferien gibt wegen des hohen arbeitsaufkommens in den sommerferien angeblich auch nicht so gern wegen des hohen arbeitsaufkommens und in den herbstferien der kollege welcher ausser mir noch schulpflichtige kinder hat auf jeden fall dran ist blieben mir noch die osterferien da ich letztes jahr wegen umzugs nicht weg war will ich dieses jahr auf jeden fall mit den kindern verreisen wer weiss ob sie nächstes jahr noch mit der uncoolen mutter wollen und da ich bis vor einigen wochen noch von wochen thailand ausging mühsam beim kindesvater erkämpft erscheinen mir wochen nun schon eher popelig aber neuer job neue planung also muss nun alles wieder neu koordiniert werden faktor steht unverrückbar wie stahlbeton das sind die schulischen ferientermine faktor der kindesvater der mich so oder so abhaßt und mir erst mal stress macht und faktor der chef eher unkalkulierbar da neu in meinem leben also steh ich vor der entscheidung frag ich erst beim chef und danach den vater wenn dieser nein sagt muss ich beim chef den genehmigten urlaub rückgängig machen ist irgendwie peinlich oder lass ich mich erst vom kindesvater beschimpfen und wenn ich sein ok hab frag ich den chef wenn der dann nein sagt hab ich jedenfalls nur den kalkulierbaren beschimpfungsstress des vaters wenn ich dann doch zu einem anderen zeitpunkt fahren will ich also auf anraten des besagten schulkinderhabenden kollegen beim chef für die osterferien wochen beantragt nachdem ich natürlich noch das ok vom kindesvater einholen musste welches darin bestand mich ca minuten zu beschimpfen dass er sich ja sowieso nur nach mir richten müsse die ja immer lustig machen kann wonach ihr so spontan der sinn steht klar juchheissassa gut am ende des gesprächs kam raus dass er im april aber sowieso keine zeit hat weil er arbeiten muss also dann fahr meinetwegen mit den kindern er hatte jedenfalls eine unverhoffte und kostenlose kotz dich mal wieder richtig aus gelegenheit bitteschön gern geschehen so dass wäre geschafft und hat mich durch konsequentes hörer statt ans ohr in den raum halten auch relativ wenig nerven gekostet ich mich also tapfer wieder aufgerappelt und denk mir schreibs nun schnell dem chef zumal ich ein günstiges angebot in die türkei gefunden hatte bei welchem man schnell zugreifen muss faktor übrigens gesagt getan chef antwort in der probezeit ist es eher nicht üblich längeren haha adiu thailand urlaub zu nehmen wenn überhaupt vielleicht eine woche ich hätts mir denken können na super meine probezeit ist ende juli zu ende da kann man aber betriebsbedingt nicht weg wegen des hohen arbeitsaufkommens und weihnachten ja auch nicht wegen des hohen arbeitsaufkommens und im herbst ist der andere dran also da bleiben mir dann für meine mühsam ausgehandelten urlaubstage noch so echt knackige termine wie zwischen ende der sommerferien und anfang der herbstferien oder mal schön im november wochen im nebligen garten die beine hochlegen während die kinder in der schule sind so siehts aus aber ich will jetzt das klagen lassen ich habe dafür einen interessanten job mit vielen freiheiten und allem was ich mir sonst gewünscht hatte wenn ich priorität freizeit und familie setze dann muss ich halt wieder ins call center aber des wolln mer net nur dass ihr mal seht dass auch mein leben nicht nur auf rosen gebettet ist eure koordinationsstarke frau kalina faktor ps vielleicht lad ich dann mal im november in den garten zum gedichtehäkelkränzchen alle ähnlichkeiten mit real existierenden personen oder firmen sind übrigens rein zufällig ,571,3606,"['chef', 'ich', 'faktor', 'wochen', 'kindesvater', 'arbeitsaufkommens', 'des', 'also', 'wegen', 'mir']"
378,habe mir neue bücher gekauft welche ich vielleicht ja schon beim nächsten lesesalon vorstellen kann mitch albom die fünf menschen die dir im himmel begegnen henning mankell das auge des leoparden carlos ruiz zafòn der schatten des windes ,573,3606,"['gekauft', 'zafòn', 'ruiz', 'mitch', 'fünf', 'carlos', 'begegnen', 'albom', 'schatten', 'windes']"
379, gedicht wenn der regen fällt verändert sich die welt nicht sie wird nur nässer ist das besser oder nicht weichgespült und blütenweiss gedicht seit tagen schon so weichgespült mit haut und haar und in gedanken die seelensalbe hat gewirkt das herz verteilt sich ohne schranken auf alles was da kreucht und fleucht und ich ich lache nur den ganzen tag und auch am abend und erst in der nacht wird so was von gelacht wolken mandala gedicht an diesem tag als ich plötzlich spürte wie sehr ich dich mag gedicht in liebe sind wir eins mit allem ohne liebe drohen wir über den rand der welt zu fallen gedicht in worten badet unser geist am tag und auch am abend allein wortlos ist die nacht im traum wo unsere seele lacht,591,3606,"['weichgespült', 'und', 'gedicht', 'tag', 'abend', 'am', 'welt', 'ich', 'mandala', 'blütenweiss']"
380,archiv des autors missforty gedicht ich mag dich so gern bist mein leuchtender stern mein licht in der nacht und küsst du mich sacht bist du ufer und grund meine lippen mein mund gehören dir ganz war mein herz einst auch wund du umgibst es mit glanz unterwegs zu neuen ufern gedicht der wind er flüstert deinen namen der regen tropft ihn mir ins ohr dass es mich einst ohne dich gab kommt mir so seltsam vor alle vögel singen nur von dir will ich lesen dein name steht auf dem papier ob film musik oder geschichten der inhalt variiert nicht viel seh ich doch überall nur dich du meiner sehnsucht ziel im pferdehimmel frisch voran gedicht manch gülden wort ist sie gestillt so bleibt es fort am topf gedicht sie stand am topf liess sorglosigkeit walten schnitt den zopf den alten eínfach ab araltankstelle gedicht die araltankstelle in der nacht hat mich natürlich nicht um den schlaf gebracht ich hätte nie gedacht sie sei ein ufo oder so ich wusste ja von anfang an bescheid,592,3606,"['araltankstelle', 'mein', 'topf', 'gedicht', 'dich', 'du', 'ich', 'bist', 'so', 'der']"
381,ich trug dieses kleid zu lange schon nun bin ichs leid es macht große füsse verhüllt meine süsse den po macht es dick am busen nicht schick sitzt es weder hinten noch vorn was hatte ich bloss so lange darin verlorn weiterlesen fahrradfahren mit offenen haaren freihändig nach all den jahren schnurgerade und schlangenlinien nach jahren einfach fahren fahren weiterfahren weiterlesen aus raum und ewigkeit schlüpfst du in dieses körperkleid zu leuchten hier auf erden für eine kurze zeit um dann wieder zu werden raum und ewigkeit weiterlesen hört im garten klingt ein horn ein kleiner jäger blästs da vorn wo ich just blumen eingesät mit seiner flinte in dem beet steht er und zielt und bläst und pirscht dass erd und samen leise knirscht nur ist er gar so zwergenklein dass höchsten käfer würmer spinnen vor ihm erschreckt von dannen rennen herr eichhorn und frau meise betrachten ihn und lachen leise dann schubsen sie ihn einfach um klein jäger schweigt und guckt recht dumm weiterlesen manchmal ist mir so nach sägen da will ich schneiden und zerlegen stückeln raspeln hacken schaben mich an vergänglichkeit erlaben um dann frohlockend drauf zu warten wie alles neu manifestiert und form und farbe neu gebiert weiterlesen eingeschlossen in fensterlosen kammern die sehnsucht deren ziel noch zu definieren wäre weiterlesen es küsst so schön der eichhornmann die eichhornfrau nicht von ihm lassen kann er küsst das ohr und auch den schwanz er küsst sie einfach voll und ganz so ist die hörnchwelt gar schön wir aber müssen weitergehn weiterlesen da sitzen sie wieder auf frühlingsbänken sehnen sich danach ihr herz zu verschenken lassen sich auf frühlingswiesen nie und nimmer ihre hoffnung vermiesen streben und sehnen und wollen und müssen nur küssen und küssen und küssen und küssen hinter verschlossenen türen sitzen sie frieren hinter hohen mauern verharren sie lauern auf erlösung vor angst schliessen sie türen vor angst bauen sie mauern statt erlösung finden sie trauer die dichterin sucht nach dem wort es war kurz hier und lange fort da greift sie es und will es fassen schon hat es sie erneut verlassen nun hält sie es und will es schreiben doch tut sie es damit vertreiben es ist nun mal von flüchtiger substanz kurz aufgetaucht verschwindets ganz weiterlesen ,593,3606,"['und', 'weiterlesen', 'es', 'sie', 'küssen', 'küsst', 'jäger', 'erlösung', 'zu', 'sehnen']"
382, eric emanuel schmitt das kind von noah ildiko von kürty blaue wunder witzige betrachtung aus dem alltag des frauseins und älterwerdens caroline martin suter schweizer autor krimis ohne kommissar liebe lesefreundinnen und freunde morgen also der lesesalon es kommen menschen mit unterschiedlichsten ideen ich freu mich auf einen abwechslungsreichen abend mit euch eure annette erfeulicherweise kommt tell auch s kommentar das heisst wir sind bis jetzt teilnehmer innen das reicht auf jeden fall falls sich heute noch melden ist aber auch ok denke ich schönen sonntag annette günni hat zugesagt und caroline hat abgesagt macht bis jetzt teilnehmer innen andrea und günni andrea hat schon zugesagt und susi hat schon abgesagt der rest ist schweigen im walde nicht mal der waldschrat schweigt nicht ich habe jetzt mal einige leute eingeladen zum lesesalon für die menschen die ich nicht gefragt habe meldet euch und sagt mir bescheid dass ihr auch mitmachen wollt ich guck dann wieviele insgesamt wollen und verteile bei zu viel nachfrage auf termine es soll sich jedenfalls keiner ausgeschlossen fühlen für die die ich schon gefragt habe ich wollte euch mit den vorgaben keinen stress machen man kann ja auch nur einen satz lesen oder etwas vom inhalt erzählen oder das cover diskutieren oder oder ich wollte damit nur anregen dass man sich etwas auf das thema vorbereitet ,604,3606,"['ich', 'zugesagt', 'abgesagt', 'gefragt', 'oder', 'hat', 'und', 'jetzt', 'habe', 'innen']"
383,liebe leseratten vielen dank dass ihr euch so zahlreich angemeldet habt hier die teilnehmerliste für freitag den mai andrea caroline günni kurt maria susanne tell und natürlich eure liebe frau kalina ich freu mich auf euch ,605,3606,"['zahlreich', 'susanne', 'leseratten', 'angemeldet', 'euch', 'teilnehmerliste', 'liebe', 'dank', 'mai', 'maria']"
384,zwei kleider zwei kleider kamen einst ins gespräch sie hingen in einem fenster ein sonnenstrahl streifte sie schräg sie sahen aus wie gespenster eines wünschte sich einen körper gar schön das andre wollt gern mal ins theater gehn doch ihr schicksal war längst bekannt der altkleidersack lehnte an der wand ,606,3606,"['kleider', 'zwei', 'ins', 'streifte', 'sahen', 'lehnte', 'gespenster', 'altkleidersack', 'hingen', 'gespräch']"
385,liebe leserinnen und leser nun muss ich leider den lesesalon verschieben da ich mich zu einem kurztrip nach holland entschlossen habe es wird dann ein termin im mai sein ich gebe euch noch bescheid gerne könnt ihr aber zwischenzeitlich hier online eure büchertips weitergeben vielleicht sucht ja der eine oder andere noch nach lesestoff für die osterferien wenn keiner sich angesprochen fühlt lest einfach solange micky maus hefte eure frau kalina,607,3606,"['eure', 'weitergeben', 'verschieben', 'micky', 'lesestoff', 'kurztrip', 'holland', 'büchertips', 'angesprochen', 'hefte']"
386,liebe lesebegeisterte und tinnen bald ist es wieder so weit der lesesalon findet statt die die schon mal da waren sind herzlich eingeladen wieder zu kommen die die es letztes mal nicht geschafft haben haben nun die chance termin ist der um uhr letzter freitag vor den osterferien da kann man sich schnell noch ein paar tips für die bahnhofsbuchhandlung holen ich bitte um verbindliche anmeldung per email gedichtabo netcologne de bis zum da ich nur über begrenzten platz verfüge hier noch mal kurz worum es geht jeder kann ausschnitte seiten aus büchern vorlesen die er sie gern empfehlen möchten wer eigene texte hat kann diese gerne vortragen auch ca seiten und bis dahin lest mal schön damit ihr was zu erzählen habt ich freu mich auf euch eure frau kalina,608,3606,"['seiten', 'die', 'mal', 'kann', 'haben', 'da', 'verfüge', 'verbindliche', 'holen', 'begrenzten']"
387,er sagte bitte lass mich schwören sie verglich die preise der koniferen er sagte es ist nie zu spät sie sagte es ist zeit dass einer von uns geht er sagte,609,3606,"['sagte', 'er', 'verglich', 'koniferen', 'preise', 'schwören', 'spät', 'bitte', 'lass', 'ist']"
388,worte die beim schlucken schmelzen pelzig auf der zunge pelzen wohlig sich zu sätzen finden kleine wunden dir verbinden an manchen tagen worte die beim schlucken schmelzen,610,3606,"['schmelzen', 'schlucken', 'worte', 'beim', 'wohlig', 'verbinden', 'sätzen', 'pelzig', 'pelzen', 'zunge']"
389,etwas mühsam lassen sich die tage an den start bringen das zimmer klein und fensterlos lässt uns nicht gern aus seinen klebrigen klauen komatös liegen wir in der umarmung der zu weichen betten in denen wir nächtens wie auf see hin und her schaukeln doch dann einmal am strand ist es wunderschön kaum menschen im glatten sand strandpavillons noch menschenleer putzen sich für den sommer heraus jeden tag etwas neues zu entdecken heute trampoline kleine spielplätze versteckt in den labyrinthen der gläsernen windschutzwände das nie endende flattern und rauschen des windes hält einen wach und vermittelt ein gefühl dass irgendwie was los ist wir genießen diese exklusivität dass das alles heute uns ganz allein gehört heute am montag nachdem am wochenende zu viele leute die komisch angezogen waren mit zu vielen softeisen pommestüten und einkaufstaschen diesen kleinen ort schmatzend und schleckend überrannt haben ,612,3606,"['heute', 'und', 'wir', 'am', 'zu', 'etwas', 'uns', 'überrannt', 'windschutzwände', 'versteckt']"
390,endlich gibts wieder mal ein superprodukt beim aldi zu genau der richtigen zeit posen sets teilig je set jedes set bestehend aus leichten mittelschweren und schweren posen wenn ich das jetzt kaufe dann hab ich zu ostern bestimmt die richtige pose drauf kein unsicheres rumgehampel wie man den lieben zu hause am ostermorgen entgegentritt verkleidet als osterhase oder doch lieber als playboybunny mit dem aldi posenset ist für jeden die richtige pose dabei ich als anfängerin nehm erst mal eine leichte pose vielleicht freundliches lächeln in einer hand ein ei am ostertag würde ich zur steigerung die mittelschwere pose wählen strahlendes lächeln über beiden ohren etwas ostergras ein bein nach hinten abgewinkelt und wer dann noch lust und laune hat der hat ja noch für den abend die schwere pose im paket vornübergebeugt die arme wie ein flugzeug ausgebreitet balancieren wir auf den handrücken die übriggebliebenen eier ein bein nach hinten oben angewinkelt und zur krönung für die fortgeschrittenen in der kniekehle ein knicklichter set wer da noch ein wobbler set braucht ist dann wirklich selber schuld in diesem sinne frohe osterposen wünscht frau kalina,613,3606,"['pose', 'set', 'posen', 'ein', 'richtige', 'aldi', 'bein', 'die', 'lächeln', 'hinten']"
391,ich pack dir meine liebe in tüten dazu tu ich ein paar rosenblüten mögest du sie gut verwahren bis in hundertausend jahren ich pack dir meine liebe in tüten,614,3606,"['pack', 'tüten', 'tu', 'rosenblüten', 'mögest', 'hundertausend', 'dir', 'meine', 'verwahren', 'liebe']"
392,achtung ich weiss ja nicht ob ihr das wisst liebe leserinnnen und leser aber ich weiss ja eine ganze menge über euch zum beispiel von wo aus ihr meine seite besucht und zu welcher uhrzeit das kann ich alles in meiner statistik sehen dort kann ich auch sehen über welche suchwörter bei welchen suchmaschinen jemand hier auf dieser schönen unschuldigen seite landet und es gibt leute die ich hier absolut nicht sehen will an alle die über suchen wie z b kleine mädchen duschen oder ähnliches hier gelandet sind verpisst euch und geht in therapie ich habe einen mechanismus in meine seite gebaut der dazu führt das alle die über schweinereien suche hier gelandet sind identifiziert werden nach sekunden werden sie durch einen laserstrahl aus ihrem monitor angepeilt digitalisiert und für immer ins netz gezogen dort können sie dann ihr weiteres digitales leben mit dem rumsurfen auf wiederlichen schweineseiten verbringen viel spaß eure heute entrüstete frau kalina,615,3606,"['seite', 'gelandet', 'hier', 'sehen', 'über', 'ich', 'werden', 'ihr', 'und', 'weiss']"
393,als ob wir das nicht schon immer gewusst hätten hier nachzulesen zum weltfrauentag http www ksta de html artikel shtml mit der ordentlichen verlinkung hab ich immer noch nicht gelernt ,616,3606,"['weltfrauentag', 'verlinkung', 'shtml', 'ordentlichen', 'nachzulesen', 'ksta', 'html', 'gewusst', 'artikel', 'www']"
394,danke an dieser historischen stelle wollte ich gern danke sagen mit dem heutigen gedicht hat sich der kreis geschlossen das projekt so wie es angelegt war ist beendet tage jeden tag ein gedicht oder was immer man dafür ausgeben mag ich danke all denen die mich vor jahr auf die idee gebracht haben ich danke all denen die mich das ganze jahr begleitet haben allen scheiss von mir gelesen haben und mich mit kommentaren und kritik bei der stange gehalten haben ich danke auch denen die einfach mal vorbei geschaut haben eine zeitlang geblieben sind und dann wieder verschwunden sind ihr alle habt mich motiviert inspiriert und bei laune gehalten das gedichtprojekt ist für mich viel mehr geworden als ich anfangs dachte es ist mein ständiger begleiter geworden meine reflektionsebene mein antrieb in schlechten zeiten wenn ich ansonsten nicht mal mehr piep sagen konnte irgendein gedicht hab ich immer noch hingekriegt sei es auch noch so dämlich dafür danke ich euch allen erleichtert bin ich auch etwas da ich jetzt mal ein paar tage lang nichts produzieren muss ich werde sicher weiter in diesen blog schreiben aber nicht so regelmäßig um dem ganzen projekt einen würdigen abschluss zu geben wird es am märz es grüßt euch alle ganz herzlich eure heute zu tränen gerührte frau kalina,617,3606,"['danke', 'ich', 'haben', 'denen', 'projekt', 'gehalten', 'mich', 'geworden', 'es', 'jahr']"
395,nun nun nun aber jetzt jetzt jetzt doch nicht nicht nicht nun jetzt nicht,628,3606,"['jetzt', 'nun', 'nicht', 'aber', 'doch']"
396,flaumigweichen schrittes eilte er über das herbstlaub dahin die mantelkragen boten dem windigen drängen konkurrierender luftschichten tapfer die stirn mit schlafwandlerischer sicherheit umschifften seine kanugroßen schuhe hundehaufen und pfützen bis sie endlich vor anker gingen treppenerklimmendes mantelrascheln trug ihn vor die ersehnte tür klingeln er öffnete selbst er war schon da resigniert und doch erkennend wendete er lichtglanzbeschlagene scheiben hinter sich lassend ging er irgendwo anders hin ,629,3606,"['er', 'windigen', 'umschifften', 'treppenerklimmendes', 'schlafwandlerischer', 'resigniert', 'mantelrascheln', 'mantelkragen', 'luftschichten', 'lichtglanzbeschlagene']"
397,dieser vers verzeiht es mir entstand bei dem konsum von bier ich fand ihn auf dem glasesgrund ich schrieb ihn ab na und dieser vers,630,3606,"['vers', 'dieser', 'verzeiht', 'konsum', 'glasesgrund', 'entstand', 'ihn', 'schrieb', 'bier', 'na']"
398,vom traum noch süß umhüllt beschmiegen wir das kissen als häßlich eine glocke schrillt so wird man in den tag gerissen die augen vom traumesglanz geblendet blinzeln fragend in die welt noch unbefleckt von unverlangten bildern das tun noch von gedanken nicht verstellt,631,3606,"['unbefleckt', 'umhüllt', 'schrillt', 'geblendet', 'blinzeln', 'bildern', 'beschmiegen', 'noch', 'verstellt', 'unverlangten']"
399,von übelkeit ein krabbenbrötchen macht sich vor meinen füßen breit ,634,3606,"['krabbenbrötchen', 'füßen', 'breit', 'übelkeit', 'meinen', 'macht', 'vor', 'von', 'sich', 'ein']"
400,am strand entlang die mögen das im grunde ,636,3606,"['mögen', 'grunde', 'entlang', 'strand', 'am', 'im', 'das', 'die']"
401,armseliges dasein in schweigen gehüllt bleischwer die seele nach unten gedrückt befreiend der eine alles durchdringende schrei der die welt neu ordnet in schweigen gehüllt bleischwer die seele nach unten gedrückt befreiend der eine alles durchdringende schrei der die welt neu ordnet ,639,3606,"['ordnet', 'gehüllt', 'gedrückt', 'durchdringende', 'bleischwer', 'befreiend', 'schrei', 'neu', 'unten', 'seele']"
402,der sehnsuchtsfaktor reziprok konversiv liegt er immer etwas schief wie man ihn auch gerade rückt bleibt er irgendwie verknickt wird er auch allzugern verkannt bleibt er immer redundant reziprok konversiv,650,3606,"['reziprok', 'konversiv', 'er', 'bleibt', 'verknickt', 'verkannt', 'sehnsuchtsfaktor', 'redundant', 'allzugern', 'rückt']"
403,setzt so viele schranken laß sie fliegen dannn wirst du wirklich lieben aus den gesammelten fernöstlichen weisheiten von lin ka ,658,3606,"['dannn', 'setzt', 'wirst', 'laß', 'fliegen', 'schranken', 'lieben', 'weisheiten', 'ka', 'gesammelten']"
404,einst in wesel traf ich einen esel der war ein rechter schnösel ich fuhr mit ihm nach hösel wir tranken dort viel fusel und waren bald beduselt einst in wesel,659,3606,"['wesel', 'einst', 'tranken', 'rechter', 'hösel', 'fusel', 'beduselt', 'schnösel', 'esel', 'fuhr']"
405,auf manchen wegen kann man gehen auf manchen bleibt man besser stehn manchmal will man einfach nur eine zeitlang in die richtung sehen auf manchen wegen kann man gehen,660,3606,"['manchen', 'man', 'wegen', 'gehen', 'zeitlang', 'auf', 'kann', 'stehn', 'richtung', 'sehen']"
406,verzweifelt nach dem worte ringend eins ums andre niederzwingend sag ichs hin doch ohne sinn ist es nur schmerz der füllt das herz verzweifelt nach dem worte ringend ist es nur schmerz,661,3606,"['ringend', 'verzweifelt', 'schmerz', 'worte', 'niederzwingend', 'füllt', 'ums', 'nach', 'ichs', 'eins']"
407,nun geh weiter ein kleiner schritt wenn du gehst dann geh ich mit allein bleib ich stumm das wäre doch dumm weiterlesen weiterlesen lilly k weiterlesen noch eingesponnen in schlafes wonnen ging langsam ich des weges jungfäulich bereit für des tages zeit da traf ich sie an einer ecke ich sah sie heut und gestern schon denn sie war immer da und wird es immer sein sie fragte mich wie jeden tag hey hast du zeit heut sag ich ja zu der gelegenheit weiterlesen weiterlesen bei uns zu hause ein märchen der fernsehansager erinnerte stark an einen nager er sah fast aus wie ein hamster ich schaute zum fenster auch dort viele nagetiere und hinter den türen konnte ich schmatzgeräusche hören wahrscheinlich schleckten sie das altöl auf welches einem meiner nachbarn aus einer alten fischdose getropft war während er auf pantoffeln zur gemeinschaftsmülltonne im vorgarten stapfte und dabei seitlich aus seiner schlafanzughose urinierte weiterlesen einige niedrigflieger den ansonsten ruhigen tagesanfang vergällen sie ihn mir mit trompetengeheul sollen sie doch irgend woanders sich ihre schrägen lieder vor oder alleine spielen denn ich hab das nicht bestellt harfe nähme ich hin aber wer fragt mich schon zu diesen themen weiterlesen besinnlich wachsen bäume an den ästen kinderträume in den lüften fette vögel mütter haben rote nägel dort am himmel keine sterne ohne mond der morgen ferne in der ewig langen nacht warten auf die weihenacht weiterlesen weiterlesen,686,3606,"['weiterlesen', 'ich', 'sie', 'sah', 'heut', 'geh', 'den', 'einer', 'aus', 'denn']"
408,weihnachtsgebäumte straßenecken erzählen von heimeligen schrecken von lamettaahnung letzte warnung vor der autobahn weihnachtsgebäumte straßenecken letzte warnung,687,3606,"['weihnachtsgebäumte', 'warnung', 'straßenecken', 'letzte', 'lamettaahnung', 'heimeligen', 'schrecken', 'autobahn', 'erzählen', 'von']"
409,kristallene klarheit ein moment tiefster wahrheit erkannt gefühlt vergangen kristallene klarheit,688,3606,"['kristallene', 'klarheit', 'vergangen', 'tiefster', 'gefühlt', 'erkannt', 'moment', 'wahrheit', 'ein']"
410,ein lachen zu pflücken von ernsten lippen bereitet der dichterin großes entzücken ein lachen zu pflücken bereitet,689,3606,"['pflücken', 'bereitet', 'lachen', 'ernsten', 'entzücken', 'dichterin', 'großes', 'lippen', 'zu', 'ein']"
411,alles war so wunderbar sie fühlten sich einander nah was kein wunder war bei dem gedränge in der karaoke bar alles war,690,3606,"['war', 'karaoke', 'bar', 'fühlten', 'alles', 'einander', 'gedränge', 'wunder', 'nah', 'wunderbar']"
